Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
1,1,105649,CHN,M,MA Long,3275,3199,0,1,2016
2,2,121404,CHN,M,FAN Zhendong,3232,3168,0,1,2016
3,3,110267,CHN,M,XU Xin,3142,3108,0,1,2016
4,4,107028,GER,M,OVTCHAROV Dimitrij,2928,2938,0,1,2016
5,5,110553,CHN,M,ZHANG Jike,2914,2873,0,1,2016
6,6,106195,JPN,M,MIZUTANI Jun,2775,2811,0,1,2016
7,9,101820,TPE,M,CHUANG Chih-Yuan,2712,2706,0,1,2016
8,8,102841,POR,M,FREITAS Marcos,2695,2708,0,1,2016
9,10,111606,CHN,M,FANG Bo,2679,2679,0,1,2016
10,11,108246,BLR,M,SAMSONOV Vladimir,2627,2618,0,1,2016
11,12,112620,HKG,M,WONG Chun Ting,2611,2616,0,1,2016
12,13,104257,KOR,M,JEOUNG Youngsik,2609,2594,0,1,2016
13,14,110729,JPN,M,NIWA Koki,2557,2569,0,1,2016
14,15,104212,KOR,M,JOO Saehyuk,2548,2548,0,1,2016
15,17,113059,CHN,M,YAN An,2543,2543,0,1,2016
16,16,109253,HKG,M,TANG Peng,2510,2546,0,1,2016
17,18,105197,KOR,M,LEE Sangsu,2508,2486,0,1,2016
18,24,121752,JPN,M,OSHIMA Yuya,2494,2406,0,1,2016
19,19,102943,SGP,M,GAO Ning,2474,2474,0,1,2016
20,20,102891,CRO,M,GACINA Andrej,2472,2472,0,1,2016
21,21,117113,JPN,M,YOSHIMURA Maharu,2463,2463,0,1,2016
22,22,102697,AUT,M,FEGERL Stefan,2436,2436,0,1,2016
23,23,102968,AUT,M,GARDOS Robert,2433,2433,0,1,2016
24,26,103107,GRE,M,GIONIS Panagiotis,2419,2401,0,1,2016
25,25,114936,KOR,M,JANG Woojin,2408,2404,0,1,2016
26,29,105926,JPN,M,MATSUDAIRA Kenta,2381,2381,0,1,2016
27,26,100621,POR,M,APOLONIA Tiago,2377,2401,0,1,2016
28,28,112580,JPN,M,MORIZONO Masataka,2367,2391,0,1,2016
29,31,100696,EGY,M,ASSAR Omar,2358,2358,0,1,2016
30,32,103037,SWE,M,GERELL Par,2353,2353,0,1,2016
31,33,105339,QAT,M,LI ^ Ping,2350,2350,0,1,2016
32,34,112062,FRA,M,GAUZY Simon,2346,2346,0,1,2016
32,30,119588,CHN,M,LIANG Jingkun,2346,2366,0,1,2016
34,35,108581,RUS,M,SHIBAEV Alexander,2344,2344,0,1,2016
35,36,102761,GER,M,FILUS Ruwen,2330,2330,0,1,2016
36,38,104379,SWE,M,KARLSSON Kristian,2325,2325,0,1,2016
37,39,108958,GER,M,STEGER Bastian,2315,2315,0,1,2016
38,40,106296,POR,M,MONTEIRO Joao,2301,2301,0,1,2016
39,41,111791,KOR,M,KIM Minseok,2297,2297,0,1,2016
40,43,105937,FRA,M,MATTENET Adrien,2293,2293,0,1,2016
41,44,102832,GER,M,FRANZISKA Patrick,2287,2287,0,1,2016
42,45,104128,HKG,M,JIANG Tianyi,2285,2285,0,1,2016
43,41,113336,KOR,M,KIM Donghyun,2284,2297,0,1,2016
44,46,109581,BRA,M,TSUBOI Gustavo,2283,2283,0,1,2016
45,47,112074,SWE,M,FALCK Mattias,2278,2278,0,1,2016
46,48,100982,GER,M,BAUM Patrick,2271,2271,0,1,2016
47,37,115439,JPN,M,MURAMATSU Yuto,2270,2326,0,1,2016
48,49,110411,JPN,M,YOSHIDA Masaki,2263,2269,0,1,2016
48,50,112092,NGR,M,ARUNA Quadri,2263,2263,0,1,2016
50,51,105966,DEN,M,MAZE Michael,2262,2262,0,1,2016
51,52,113165,UKR,M,KOU Lei,2257,2257,0,1,2016
52,53,112735,SVK,M,WANG Yang,2256,2256,0,1,2016
53,57,101674,AUT,M,CHEN Weixing,2243,2243,0,1,2016
54,58,108604,JPN,M,SHIONO Masato,2239,2239,0,1,2016
55,59,105321,SGP,M,LI ^ Hu,2227,2227,0,1,2016
56,60,110410,JPN,M,YOSHIDA Kaii,2225,2225,0,1,2016
57,61,114247,CAN,M,WANG ^ Eugene,2223,2223,0,1,2016
58,56,106050,GER,M,MENGEL Steffen,2220,2250,0,1,2016
59,62,103202,POL,M,GORAK Daniel,2212,2212,0,1,2016
60,63,110002,POL,M,WANG Zengyi,2207,2207,0,1,2016
61,55,123690,HKG,M,HO Kwan Kit,2205,2251,0,1,2016
61,64,112442,ENG,M,PITCHFORD Liam,2205,2205,0,1,2016
63,65,103345,AUT,M,HABESOHN Daniel,2204,2204,0,1,2016
64,68,105609,SWE,M,LUNDQVIST Jens,2195,2195,0,1,2016
65,69,109459,SLO,M,TOKIC Bojan,2192,2192,0,1,2016
66,70,108742,RUS,M,SKACHKOV Kirill,2191,2191,0,1,2016
67,71,104314,IND,M,ACHANTA Sharath Kamal,2183,2183,0,1,2016
68,72,101979,ROU,M,CRISAN Adrian,2174,2174,0,1,2016
69,54,116853,SWE,M,KALLBERG Anton,2173,2255,0,1,2016
70,66,102380,ENG,M,DRINKHALL Paul,2172,2196,0,1,2016
70,73,109865,RUS,M,VLASOV Grigory,2172,2172,0,1,2016
70,66,101747,KOR,M,CHO Eonrae,2172,2196,0,1,2016
73,75,112409,DEN,M,GROTH Jonathan,2166,2166,0,1,2016
74,76,105136,FRA,M,LEBESSON Emmanuel,2162,2162,0,1,2016
75,77,101711,TPE,M,CHIANG Hung-Chieh,2160,2160,0,1,2016
76,78,105497,RUS,M,LIVENTSOV Alexey,2159,2159,0,1,2016
77,74,115641,BRA,M,CALDERANO Hugo,2154,2170,0,1,2016
78,79,116658,TUR,M,LI ^ Ahmet,2149,2149,0,1,2016
79,80,107578,CZE,M,PROKOPCOV Dmitrij,2143,2143,0,1,2016
80,81,109234,CRO,M,TAN Ruiwu,2141,2141,0,1,2016
81,82,104359,SRB,M,KARAKASEVIC Aleksandar,2137,2137,0,1,2016
82,83,107312,SWE,M,PERSSON Jon,2129,2129,0,1,2016
83,84,107196,HUN,M,PATTANTYUS Adam,2126,2126,0,1,2016
83,89,115396,POR,M,GERALDO Joao,2126,2100,0,1,2016
85,85,112445,FRA,M,BROSSIER Benjamin,2110,2113,0,1,2016
86,88,109188,JPN,M,TAKAKIWA Taku,2105,2105,0,1,2016
87,115,123729,DEN,M,ZHAI ^^ Yujia,2100,2002,0,1,2016
88,90,103518,ESP,M,HE Zhiwen,2098,2098,0,1,2016
88,90,111033,JPN,M,MATSUDAIRA Kenji,2098,2098,0,1,2016
90,92,104795,CZE,M,KONECNY Tomas,2097,2097,0,1,2016
90,92,101192,ITA,M,BOBOCICA Mihai,2097,2097,0,1,2016
92,94,104892,GRE,M,KREANGA Kalinikos,2096,2096,0,1,2016
93,87,113685,FRA,M,OUAICHE Stephane,2089,2107,0,1,2016
94,95,109946,GER,M,WALTHER Ricardo,2088,2088,0,1,2016
94,95,103070,IND,M,GHOSH Soumyajit,2088,2088,0,1,2016
96,97,102537,FRA,M,ELOI Damien,2080,2080,0,1,2016
97,98,113931,POL,M,DYJAS Jakub,2078,2078,0,1,2016
98,99,104675,JPN,M,KISHIKAWA Seiya,2070,2070,0,1,2016
98,99,104036,CZE,M,JANCARIK Lubomir,2070,2070,0,1,2016
100,102,120313,JPN,M,SAMBE Kohei,2049,2053,0,1,2016
101,103,103903,ROU,M,IONESCU Ovidiu,2048,2048,0,1,2016
102,104,112446,FRA,M,HACHARD Antoine,2047,2047,0,1,2016
103,105,108780,RUS,M,SMIRNOV Alexey,2040,2040,0,1,2016
104,106,114355,FRA,M,FLORE Tristan,2038,2038,0,1,2016
105,107,103756,TPE,M,HUANG Sheng-Sheng,2030,2030,0,1,2016
106,108,107071,RUS,M,PAIKOV Mikhail,2029,2029,0,1,2016
107,109,107567,CRO,M,PRIMORAC Zoran,2025,2025,0,1,2016
108,110,107445,SVK,M,PISTEJ Lubomir,2024,2024,0,1,2016
109,113,106814,BEL,M,NUYTINCK Cedric,2003,2003,0,1,2016
109,113,101809,BLR,M,CHTCHETININE Evgueni,2003,2003,0,1,2016
111,116,103598,GER,M,HIELSCHER Lars,2001,2001,0,1,2016
112,117,109002,ITA,M,STOYANOV Niagol,1998,1998,0,1,2016
113,118,104009,HUN,M,JAKAB Janos,1997,1997,0,1,2016
113,111,116818,KOR,M,KIM Minhyeok,1997,2017,0,1,2016
115,0,121408,CHN,M,LIU Dingshuo,1995,1909,0,1,2016
116,112,112035,IRI,M,ALAMIAN Nima,1992,2004,0,1,2016
116,119,108204,FRA,M,SALIFOU Abdel-Kader,1992,1992,0,1,2016
118,120,105082,EGY,M,LASHIN El-Sayed,1989,1989,0,1,2016
119,121,105032,RUS,M,LAKEEV Vasily,1985,1985,0,1,2016
120,122,112436,FRA,M,ROBINOT Quentin,1984,1984,0,1,2016
121,124,105666,ESP,M,MACHADO Carlos,1977,1977,0,1,2016
122,125,110602,UKR,M,ZHMUDENKO Yaroslav,1976,1976,0,1,2016
123,126,106298,BRA,M,MONTEIRO Thiago,1973,1973,0,1,2016
124,127,103614,JPN,M,KASAHARA Hiromitsu,1970,1970,0,1,2016
124,127,105928,BRA,M,MATSUMOTO Cazuo,1970,1970,0,1,2016
126,129,104827,HUN,M,KOSIBA Daniel,1968,1968,0,1,2016
127,123,110673,IRI,M,ALAMIYAN Noshad,1965,1981,0,1,2016
127,130,102418,ESP,M,DURAN Marc,1965,1965,0,1,2016
129,131,107456,BLR,M,PLATONOV Pavel,1963,1963,0,1,2016
130,133,116620,GER,M,DUDA Benedikt,1958,1958,0,1,2016
131,134,105222,FRA,M,LEGOUT Christophe,1953,1953,0,1,2016
132,135,115927,PRK,M,PAK Sin Hyok,1951,1951,0,1,2016
133,132,117336,JPN,M,JIN Takuya,1949,1961,0,1,2016
133,136,107324,SRB,M,PETO Zsolt,1949,1949,0,1,2016
135,137,119806,SGP,M,WU ^^ Zhikang,1940,1940,0,1,2016
136,138,104774,CRO,M,KOLAREK Tomislav,1939,1939,0,1,2016
137,139,101851,ROU,M,CIOTI Constantin,1937,1937,0,1,2016
138,140,107138,GRE,M,PAPAGEORGIOU Konstantinos,1932,1932,0,1,2016
139,141,111050,ESP,M,ROBLES Alvaro,1927,1927,0,1,2016
140,142,104115,SRB,M,JEVTOVIC Marko,1926,1926,0,1,2016
140,142,108480,SVK,M,SEREDA Peter,1926,1926,0,1,2016
142,167,119284,KOR,M,CHO Seungmin,1925,1876,0,1,2016
143,144,119565,TPE,M,LIAO Cheng-Ting,1924,1924,0,1,2016
144,145,120850,JPN,M,OIKAWA Mizuki,1923,1923,0,1,2016
145,147,102242,UKR,M,DIDUKH Oleksandr,1919,1919,0,1,2016
146,148,113689,FRA,M,ROBINOT Alexandre,1915,1915,0,1,2016
147,0,121558,CHN,M,WANG Chuqin,1913,1729,0,1,2016
148,149,104813,CZE,M,KORBEL Petr,1911,1911,0,1,2016
149,146,110726,FIN,M,OLAH Benedek,1910,1920,0,1,2016
150,150,109140,ROU,M,SZOCS Hunor,1909,1909,0,1,2016
151,151,111020,FRA,M,LORENTZ Romain,1908,1908,0,1,2016
152,152,117800,PRK,M,KANG Wi Hun,1907,1907,0,1,2016
152,0,121412,CHN,M,XUE Fei,1907,1842,0,1,2016
152,152,113243,CZE,M,SIRUCEK Pavel,1907,1907,0,1,2016
152,152,100817,ENG,M,BAGGALEY Andrew,1907,1907,0,1,2016
156,155,100439,EGY,M,SALEH Ahmed,1906,1906,0,1,2016
156,155,111641,IND,M,DESAI Harmeet,1906,1906,0,1,2016
158,157,104829,POL,M,KOSOWSKI Jakub,1904,1904,0,1,2016
159,158,114123,TPE,M,LEE Chia-Sheng,1897,1897,0,1,2016
160,160,119794,JPN,M,KIZUKURI Yuto,1895,1895,0,1,2016
161,161,120683,SVK,M,BAI ^ He,1894,1894,0,1,2016
162,162,110330,SGP,M,YANG Zi,1893,1893,0,1,2016
163,163,109499,NGR,M,TORIOLA Segun,1889,1889,0,1,2016
164,164,108170,BEL,M,SAIVE Jean-Michel,1887,1887,0,1,2016
165,165,114718,ENG,M,WALKER Samuel,1880,1880,0,1,2016
166,166,104983,RUS,M,KUZMIN Fedor,1877,1877,0,1,2016
167,168,119600,JPN,M,OGATA Ryotaro,1875,1875,0,1,2016
168,169,115928,PRK,M,CHOE Il,1872,1872,0,1,2016
169,171,108976,DEN,M,STERNBERG Kasper,1868,1868,0,1,2016
170,172,103126,IND,M,GNANASEKARAN Sathiyan,1867,1867,0,1,2016
171,173,112417,POL,M,FLORAS Robert,1865,1865,0,1,2016
172,170,114410,SWE,M,RANEFUR Elias,1862,1870,0,1,2016
173,175,102757,ROU,M,FILIMON Andrei,1857,1857,0,1,2016
174,176,109904,CZE,M,VRABLIK Jiri,1856,1856,0,1,2016
174,176,118788,SGP,M,CHEN ^ Feng,1856,1856,0,1,2016
176,178,113317,BEL,M,DEVOS Robin,1855,1855,0,1,2016
177,174,120851,JPN,M,TSUBOI Yuma,1846,1862,0,1,2016
178,180,112434,CGO,M,WANG ^ Jianan,1840,1840,0,1,2016
179,181,104394,JPN,M,KARUBE Ryusuke,1839,1839,0,1,2016
180,182,114106,CHN,M,CHENG Jingqi,1838,1838,0,1,2016
181,185,104462,SVK,M,KEINATH Thomas,1833,1833,0,1,2016
182,187,109546,CZE,M,TREGLER Tomas,1831,1831,0,1,2016
183,188,119873,TPE,M,SUN Chia-Hung,1828,1828,0,1,2016
183,184,117003,FRA,M,CASSIN Alexandre,1828,1834,0,1,2016
185,189,113126,PRK,M,RI Kwang Won,1826,1826,0,1,2016
186,190,104423,UKR,M,KATKOV Ivan,1825,1825,0,1,2016
187,191,112738,SWE,M,ANDERSSON Harald,1824,1824,0,1,2016
188,192,102486,EGY,M,EL-BEIALI Mohamed,1823,1823,0,1,2016
188,183,116532,CRO,M,PUCAR Tomislav,1823,1835,0,1,2016
188,204,119744,CHN,M,ZHU Cheng,1823,1779,0,1,2016
191,193,105679,MEX,M,MADRID Marcos,1822,1822,0,1,2016
192,185,116680,CRO,M,ZELJKO Filip,1817,1833,0,1,2016
193,194,101400,RUS,M,BUROV Viacheslav,1813,1813,0,1,2016
194,196,115546,HKG,M,LAM Siu Hang,1809,1809,0,1,2016
195,212,121514,KOR,M,AN Jaehyun,1803,1769,0,1,2016
196,199,112075,SWE,M,SODERLUND Hampus,1795,1803,0,1,2016
197,202,101480,ESP,M,CANTERO Jesus,1793,1793,0,1,2016
198,200,119566,TPE,M,YANG Heng-Wei,1786,1798,0,1,2016
199,203,107026,SWE,M,OVERSJO Mattias,1783,1783,0,1,2016
200,205,106777,SWE,M,NORDBERG Hampus,1777,1777,0,1,2016
0,0,131987,POL,M,WISNIEWSKI Karol,200,200,0,1,2016
0,0,112874,MGL,M,BOLDBAATAR Baatarsuren,200,200,0,1,2016
0,0,122776,TTO,M,"O'YOUNG Luc",200,200,0,1,2016
201,206,110888,SWE,M,ARVIDSSON Simon,1776,1776,0,1,2016
201,201,116612,FRA,M,AKKUZU Can,1776,1796,0,1,2016
0,0,119569,ARM,M,SIMONYAN Sergey,202,202,0,1,2016
203,209,100217,SWE,M,AKERSTROM Fabian,1775,1775,0,1,2016
203,209,107772,ENG,M,REED Daniel,1775,1775,0,1,2016
205,210,114709,BEL,M,LAMBIET Florent,1772,1772,0,1,2016
206,218,118927,SLO,M,JORGIC Darko,1771,1752,0,1,2016
206,211,106151,ECU,M,MINO Alberto,1771,1771,0,1,2016
0,0,119172,FIN,M,RISSANEN Patrik,206,206,0,1,2016
0,0,123928,POL,M,LIS Daniel,207,207,0,1,2016
208,212,100001,IND,M,ANTHONY Amalraj,1769,1769,0,1,2016
0,0,120943,THA,M,JIRAVIPAPAN Yodsapat,208,208,0,1,2016
0,0,131726,ESP,M,PELACHS Marti,208,208,0,1,2016
209,214,111216,ITA,M,MUTTI Leonardo,1767,1767,0,1,2016
210,215,112338,FRA,M,PETIOT Jeremy,1764,1764,0,1,2016
211,216,113679,FRA,M,BOULOUSSA Mehdi,1763,1763,0,1,2016
212,217,121588,TPE,M,YANG Tzu-Yi,1754,1754,0,1,2016
0,0,124570,TPE,M,TUNG Kuan-I,212,212,0,1,2016
213,219,113395,SGP,M,CHEW Zhe Yu Clarence,1751,1751,0,1,2016
0,0,117255,LTU,M,FRANCKAITIS Romualdas,213,213,0,1,2016
214,222,107762,ITA,M,RECH DALDOSSO Marco,1743,1743,0,1,2016
0,0,120944,THA,M,NGAMPRASERT Natchanon,214,214,0,1,2016
0,0,132293,ISR,M,KARMAZIN Yaniv,214,214,0,1,2016
215,223,123980,JPN,M,HARIMOTO Tomokazu,1741,1741,0,1,2016
216,224,113676,FRA,M,ANGLES Enzo,1740,1740,0,1,2016
217,219,117890,KAZ,M,GERASSIMENKO Kirill,1739,1751,0,1,2016
217,225,113329,HUN,M,LAKATOS Tamas,1739,1739,0,1,2016
219,221,106784,IRI,M,NOROOZI Afshin,1738,1748,0,1,2016
220,227,111208,CGO,M,HU ^ Bin,1736,1736,0,1,2016
0,0,131179,DEN,M,PEDERSEN Sune,220,220,0,1,2016
0,0,131195,FIN,M,MORADABBASI ^ Pedram,220,220,0,1,2016
221,228,115438,POL,M,KULPA Konrad,1728,1728,0,1,2016
0,0,120812,PER,M,ROTSTAIN Alexander,221,221,0,1,2016
222,229,112073,SWE,M,BRODD Viktor,1720,1720,0,1,2016
0,0,118945,QAT,M,AL-MALKI Nawaf,222,222,0,1,2016
223,283,120066,GER,M,KLEIN Dennis,1719,1564,0,1,2016
223,235,131983,HKG,M,NG Pak Nam,1719,1704,0,1,2016
225,230,104760,CRO,M,KOJIC Frane,1718,1718,0,1,2016
0,0,131990,POL,M,SOKOLOWSKI Lukasz,225,225,0,1,2016
226,226,112076,SWE,M,TORNKVIST Andreas,1715,1737,0,1,2016
227,231,100829,RUS,M,BAIBULDIN Andrei,1712,1712,0,1,2016
228,232,114734,BIH,M,DURANSPAHIC Admir,1711,1711,0,1,2016
0,0,121398,PUR,M,VARGAS Ivan,228,228,0,1,2016
0,0,120765,LUX,M,THILLEN Eric,228,228,0,1,2016
229,233,113251,BUL,M,FLORITZ ^^ Philipp,1710,1710,0,1,2016
230,245,115000,PUR,M,AFANADOR Brian,1701,1675,0,1,2016
231,234,114356,POR,M,CHEN Diogo,1700,1708,0,1,2016
232,236,115561,KOR,M,PARK Jeongwoo,1698,1698,0,1,2016
0,0,122151,TUN,M,BEN ATTIA Youssef,232,232,0,1,2016
0,0,124435,NOR,M,BERNER Sondre,232,232,0,1,2016
233,237,111115,PAR,M,AGUIRRE Marcelo,1695,1695,0,1,2016
234,239,101781,POL,M,CHOJNOWSKI Patryk,1692,1692,0,1,2016
235,269,121042,ROU,M,PLETEA Cristian,1691,1591,0,1,2016
0,1003,123185,BUL,M,VATOV Konstantin,235,235,0,1,2016
0,1003,117726,USA,M,PICCIOTTO Daniel,235,235,0,1,2016
0,0,132062,EGY,M,FAROUK Mazen,235,235,0,1,2016
236,241,100079,NGR,M,ABIODUN Bode,1689,1689,0,1,2016
0,0,123413,ESP,M,IGLESIAS Anxo,236,236,0,1,2016
237,238,118889,RUS,M,ISMAILOV Sadi,1686,1694,0,1,2016
238,242,113419,BRA,M,JOUTI Eric,1685,1685,0,1,2016
239,243,100486,ARG,M,ALTO Gaston,1681,1681,0,1,2016
240,246,109538,VIE,M,TRAN Tuan Quynh,1674,1674,0,1,2016
241,243,104087,BEL,M,JEAN Lauric,1673,1681,0,1,2016
242,287,114860,HUN,M,MAJOROS Bence,1672,1539,0,1,2016
243,239,114838,POL,M,ZATOWKA Patryk,1658,1692,0,1,2016
244,250,103346,AUT,M,HABESOHN Dominik,1655,1655,0,1,2016
244,248,110615,SLO,M,ZIBRAT Jan,1655,1661,0,1,2016
0,0,121029,POL,M,JEDRZEJCZAK Jakub,245,245,0,1,2016
246,251,106948,ISR,M,BEN ARI Omri,1650,1650,0,1,2016
246,249,103604,DEN,M,HINDERSSON Mikkel,1650,1656,0,1,2016
248,256,115048,RUS,M,CHERNOV Konstantin,1645,1634,0,1,2016
0,0,124411,MEX,M,GASTELUM Pablo,248,248,0,1,2016
249,253,109146,POL,M,SZYMANSKI Filip,1644,1644,0,1,2016
0,0,122122,WAL,M,EVANS Callum,249,249,0,1,2016
250,289,116798,CZE,M,POLANSKY Tomas,1643,1537,0,1,2016
251,255,112077,SWE,M,TRAN Anthony,1638,1638,0,1,2016
252,252,115866,THA,M,TANVIRIYAVECHAKUL Padasak,1635,1647,0,1,2016
253,254,116845,SWE,M,AHLANDER-J Carl,1632,1640,0,1,2016
253,257,111959,EGY,M,ASSAR Khalid,1632,1632,0,1,2016
255,260,109151,ARG,M,TABACHNIK Pablo,1623,1623,0,1,2016
0,0,120637,EGY,M,DENDAN Abdelrahman,255,255,0,1,2016
256,259,114960,CZE,M,REITSPIES David,1616,1624,0,1,2016
257,261,114717,HUN,M,SZUDI Adam,1606,1618,0,1,2016
258,263,107641,ISR,M,RABINOVICH Shimon,1605,1605,0,1,2016
259,262,103159,BUL,M,GOLOVANOV Stanislav,1604,1610,0,1,2016
260,265,100210,NGR,M,AJETUNMOBI Seun,1602,1602,0,1,2016
261,267,108574,IND,M,SHETTY Sanil,1601,1601,0,1,2016
0,0,131447,POL,M,TATARCZUCH Rafal,261,261,0,1,2016
0,0,123924,POL,M,WALASZEK Przemyslaw,261,261,0,1,2016
262,268,131938,JPN,M,OZAWA Yoshihiro,1593,1593,0,1,2016
263,273,103184,PHI,M,GONZALES Richard,1587,1587,0,1,2016
264,276,107606,UKR,M,PYSAR Dmytro,1585,1585,0,1,2016
265,270,114848,BEL,M,ALLEGRO Martin,1582,1590,0,1,2016
265,270,114716,HUN,M,ECSEKI Nandor,1582,1590,0,1,2016
267,278,114281,USA,M,WANG Timothy,1581,1581,0,1,2016
267,272,118882,DEN,M,NIELSEN Claus,1581,1589,0,1,2016
269,279,107344,RUS,M,PETRUKHIN Evgeny,1578,1578,0,1,2016
270,281,117312,BRA,M,ISHIY Vitor,1576,1576,0,1,2016
0,0,115977,USA,M,CHU Anthony,270,270,0,1,2016
271,282,107996,NOR,M,RONNEBERG Espen,1572,1572,0,1,2016
272,273,114715,GER,M,QIU Dang,1571,1587,0,1,2016
272,280,111512,PUR,M,GONZALEZ Daniel,1571,1577,0,1,2016
0,0,131431,DEN,M,LARSEN Mathias,273,273,0,1,2016
0,0,131422,POL,M,WEDERLICH Damian,273,273,0,1,2016
0,0,124122,GEO,M,PAVLIASHVILI Levan,273,273,0,1,2016
274,283,111286,AUS,M,POWELL David,1564,1564,0,1,2016
275,285,109388,CAN,M,THERIAULT Pierre-Luc,1559,1559,0,1,2016
276,286,106913,CHI,M,OLIVARES Felipe,1556,1556,0,1,2016
0,0,124147,UKR,M,LIMONOV Anton,276,276,0,1,2016
277,0,121565,KOR,M,HWANG Minha,1553,1536,0,1,2016
278,287,107585,MON,M,PROVOST ^^ Damien,1539,1539,0,1,2016
279,291,119260,SUI,M,SCHMID Elia,1535,1535,0,1,2016
0,0,116721,EGY,M,YASSER Ziad,279,279,0,1,2016
280,289,112372,RUS,M,GADIEV Vildan,1531,1537,0,1,2016
0,0,124166,THA,M,CHANPEN Chetthanathip,280,280,0,1,2016
281,296,119603,TPE,M,HUANG Chien-Tu,1519,1519,0,1,2016
282,297,113926,LTU,M,MIKUTIS Tomas,1518,1518,0,1,2016
0,0,123196,GRE,M,KORDOUTIS Dimitris,282,282,0,1,2016
283,298,109092,CGO,M,SAKA Suraju,1514,1514,0,1,2016
283,298,114457,CGO,M,IDOWU Saheed,1514,1514,0,1,2016
285,296,120848,RUS,M,GUSEV Arseniy,1513,1519,0,1,2016
286,300,105293,UKR,M,LIEVSHYN Vitaliy,1512,1512,0,1,2016
287,301,102118,NED,M,DE BOER Michel,1507,1507,0,1,2016
288,302,113917,CZE,M,BAJGER Ondrej,1505,1505,0,1,2016
0,0,132033,EGY,M,SHALABY Bigad,288,288,0,1,2016
289,303,100302,KSA,M,AL-JADAI Naif,1504,1504,0,1,2016
290,306,113916,AUT,M,PFEFFER Simon,1499,1499,0,1,2016
291,307,105801,BRA,M,MANHANI Humberto,1498,1498,0,1,2016
292,308,103093,ARG,M,GILABERT Rodrigo,1497,1497,0,1,2016
293,309,122777,JPN,M,UDA Yukiya,1495,1495,0,1,2016
294,305,119316,ARG,M,CIFUENTES Horacio,1493,1501,0,1,2016
295,310,102272,VIE,M,DINH Quang Linh,1492,1492,0,1,2016
296,311,120300,AUT,M,SERDAROGLU David,1491,1491,0,1,2016
297,312,112040,INA,M,SANTOSO Ficky,1488,1488,0,1,2016
0,0,122185,EGY,M,ISSAM ^ Mostafa,297,297,0,1,2016
298,335,116021,USA,M,JHA Kanak,1482,1439,0,1,2016
299,314,102890,BUL,M,GABROVSKI Petko,1480,1480,0,1,2016
0,983,121502,ESA,M,MARTINEZ Job,299,299,0,1,2016
300,313,118134,BRA,M,KOHATSU Massao,1477,1485,0,1,2016
301,322,114973,BLR,M,KHANIN Aliaksandr,1476,1467,0,1,2016
302,315,120983,JPN,M,IZUMO Takuto,1473,1473,0,1,2016
302,315,103842,MAS,M,IBRAHIM Muhd Shakirin,1473,1473,0,1,2016
0,0,124552,SVK,M,JAKUBEC David,303,303,0,1,2016
304,317,116162,TPE,M,WANG LI Chung-Yi,1472,1472,0,1,2016
305,318,114856,FRA,M,LANDRIEU Andrea,1470,1470,0,1,2016
306,319,113974,FRA,M,GAUZY Paul,1469,1469,0,1,2016
306,319,114928,GER,M,QIU Liang,1469,1469,0,1,2016
308,324,100234,KSA,M,AL-ABBAD Abdulaziz,1466,1466,0,1,2016
0,0,132026,NGR,M,OMEH Amadi,308,308,0,1,2016
0,0,122097,LUX,M,HOFFMANN Tom,308,308,0,1,2016
309,325,115019,SVK,M,NOVOTA Samuel,1465,1465,0,1,2016
0,0,121872,SVK,M,BUCKO Patrik,309,309,0,1,2016
310,326,112452,CRO,M,FUCEC Luka,1462,1462,0,1,2016
311,327,110241,LUX,M,XIA ^ Cheng,1457,1457,0,1,2016
0,0,116720,EGY,M,YAHYA Mohamed,311,311,0,1,2016
312,328,114995,POL,M,BIALEK Artur,1455,1455,0,1,2016
313,330,106049,TUR,M,MENGE Gencay,1452,1452,0,1,2016
0,0,122841,TUR,M,GENCER Sadettin,313,313,0,1,2016
